,links,titulos
204,http://congressoemfoco.uol.com.br/noticias/congresso-em-foco-participa-de-debate-no-senado-sobre-processo-eleitoral-de-2018-acompanhe/, Ex-tucano Álvaro Dias: aliança com PSDB está totalmente descartada 
205,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/20/presidente-do-psb-diz-que-eduardo-campos-sofreu-mais-resistencias-do-que-barbosa.htm,Band
206,http://congressoemfoco.uol.com.br/opiniao/colunistas/alianca-do-coliseu-testa-marina-e-passa-recibo-a-vez-do-psdb/, Ministério Público abrirá inquérito contra Alckmin em caso de suspeita de caixa dois 
207,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/20/psb-ve-barbosa-alinhado-a-diretriz-economica-da-sigla.htm,Folha.com - Brasil
208,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/19/marina-se-defende-por-apoiar-aecio-em-2014-e-diz-que-nao-sera-vice-em-chapa.htm," 'Geraldo é um corredor de maratona', afirma FHC "
209,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/19/defesa-de-lula-pede-prioridade-no-julgamento-do-recurso-do-petista-no-stf.htm,Estadão Conteúdo - Política
210,http://congressoemfoco.uol.com.br/noticias/joaquim-barbosa-diz-que-ainda-nao-se-convenceu-a-ser-candidato-e-que-esta-%e2%80%9cconhecendo%e2%80%9d-psb/," Marina, Bolsonaro e Barbosa fazem acenos ao mercado "
211,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/19/recurso-de-lula-contra-prisao-sera-enviado-ao-stf.htm,Folha de S. Paulo - Mercado
212,https://www3.uol.com.br/uolmais/2018/04/19/nao-consegui-convencer-a-mim-mesmo-que-devo-ser-candidato-diz-barbosa.htm, Ex-tucano Alvaro Dias diz que aliança com PSDB está 'totalmente descartada' 
213,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/19/cnbb-pede-voto-em-ficha-limpa-e-reprova-candidato-que-busca-foro-privilegiado.htm,Estadão Conteúdo - Política
214,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/19/barbosa-diz-que-nao-decidiu-se-sera-candidato-mas-classifica-datafolha-como-muito-bom.htm, PM do MA espiona lideranças da oposição que podem 'causar embaraços' nas eleições 
215,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/19/lula-recebe-visita-de-familiares-pela-segunda-apos-ser-preso.htm,Estadão Conteúdo - Política
216,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/19/de-olho-em-reeleicao-temer-precisa-de-forca-para-aprovar-projetos-no-congresso.htm, Ciro escolhe pupilo de Duda como marqueteiro 
217,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/18/minha-candidatura-sera-decidida-em-minas-gerais-diz-aecio.htm,Folha.com - Brasil
218,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/reuters/2018/04/18/haddad-nao-admite-que-pt-abra-mao-de-lula-mas-defende-esquerda-unida.htm, Congresso em Foco participa de debate no Senado sobre processo eleitoral de 2018; acompanhe 
219,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/18/em-novo-recado-da-prisao-lula-diz-que-militantes-sao-grito-de-liberdade.htm,Congresso em Foco
220,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/18/marina-volta-a-desconversar-sobre-uniao-com-psb-preservar-legado-da-rede.htm," Marina volta a desconversar sobre união com PSB: ""preservar legado da Rede"" "
221,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/18/um-dia-apos-aecio-virar-reu-alckmin-diz-que-psdb-e-muito-diferente-do-pt.htm,Agência Estado
222,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909996&t=partidos-de-esquerda-lancam-manifesto-conjunto," Um dia após Aécio virar réu, Alckmin diz que PSDB ""é muito diferente do PT"" "
223,https://www1.folha.uol.com.br/poder/2018/04/para-ambientar-barbosa-na-politica-cupula-do-psb-marca-reuniao-com-ex-ministro.shtml,do UOL
224,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909978&t=marina-acredita-que-poder-concorrer-a-presidencia-com-joaquim-barbosa, Partidos de esquerda lançam manifesto conjunto 
225,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/18/partidos-de-esquerda-lancam-manifesto-e-ensaiam-discurso-eleitoral-conjunto.htm,Band
226,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/18/marina-cuida-da-candidatura-dela-e-nos-da-nossa-diz-presidente-do-psb.htm," Para ambientar Barbosa na política, cúpula do PSB marca reunião com ex-ministro "
227,https://www1.folha.uol.com.br/poder/2018/04/razao-de-alianca-do-prb-com-mdb-e-chegar-a-vitoria-diz-flavio-rocha.shtml,Folha.com - Brasil
228,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/18/meirelles-seria-bom-viee-diz-flavio-rocha-pre-candidato-pelo-prb.htm, Marina acredita que poder concorrer a Presidência com Joaquim Barbosa 
229,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/18/ideal-e-que-aecio-nao-seja-candidato-diz-alckmin-em-entrevista-a-radio.htm,Band
230,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/18/por-apoio-do-psd-alckmin-deve-se-reunir-com-kassab-e-deputados-da-bancada.htm, Partidos de esquerda lançam manifesto e ensaiam discurso eleitoral conjunto 
231,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/18/consultor-de-temer-ve-presidente-fora-da-eleicao-e-joaquim-barbosa-forte.htm,Estadão Conteúdo - Política
232,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/18/nao-ha-forca-possivel-neste-mundo-que-me-faca-votar-em-doria-diz-goldman.htm," Marina cuida da candidatura dela e nós da nossa, diz presidente do PSB "
233,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/18/comissao-do-senado-vai-pedir-em-relatorio-que-lula-tenha-acesso-a-mais-visitas.htm,Agência Estado
234,http://congressoemfoco.uol.com.br/noticias/pauta-economica-do-governo-%e2%80%9cfoi-por-agua-abaixo%e2%80%9d-diz-lider-do-mdb-no-senado/," Razão de aliança do PRB com MDB é chegar à vitória, diz Flavio Rocha "
235,http://painel.blogfolha.uol.com.br/?p=22004,Folha.com - Brasil
236,https://www1.folha.uol.com.br/poder/2018/04/estado-perdulario-deve-acabar-diz-marina-silva.shtml," Meirelles seria bom vice, diz Flávio Rocha, pré-candidato pelo PRB "
237,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/17/bolsonaro-diz-que-nao-pretende-se-licenciar-do-mandato-durante-a-campanha.htm,do UOL
238,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/17/temer-fara-viagem-para-asia-e-carmen-lucia-deve-assumir-de-novo-a-presidencia.htm," 'Ideal é que Aécio não seja candidato', diz Alckmin em entrevista a rádio "
239,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/17/amoedo-diz-duvidar-da-guinada-liberal-de-bolsonaro.htm,Agência Estado
240,http://congressoemfoco.uol.com.br/noticias/stf-libera-ex-senador-demostenes-torres-para-concorrer-nas-eleicoes-deste-ano/," Por apoio do PSD, Alckmin deve se reunir com Kassab e deputados da bancada "
241,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/17/datafolha-ministro-de-temer-nega-repulsa-pre-candidato-do-mdb-fala-em-historico-de-sucesso.htm,Agência Estado
242,https://gesneroliveira.blogosfera.uol.com.br/2018/04/17/para-evitar-a-armadilha-do-risco-politico/ , Consultor de Temer vê presidente fora da eleição e Joaquim Barbosa forte 
243,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909811&t=saudo-a-decisao-dele-de-entrar-na-politica-diz-marina-sobre-barbosa,Estadão Conteúdo - Política
244,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/17/principal-beneficiada-sem-lula-candidato-marina-diz-que-nao-vai-canibalizar-votos-do-petista.htm," 'Não há força possível neste mundo que me faça votar em Doria', diz Goldman "
245,http://congressoemfoco.uol.com.br/noticias/pesquisas-divergem-sobre-apoio-da-populacao-a-prisao-do-lula/,Estadão Conteúdo - Política
246,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/17/juiza-barra-4-senadores-e-proibe-equipamentos-eletronicos-em-visita-a-lula.htm," Comissão do Senado vai pedir, em relatório, que Lula tenha acesso a mais visitas "
247,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/17/psb-traca-estrategia-para-tornar-joaquim-barbosa-mais-conhecido.htm,Estadão Conteúdo - Política
248,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/16/mpf-da-parecer-favoravel-a-visitas-de-gleisi-e-zeca-dirceu-a-lula.htm," Pauta econômica do governo ""foi por água abaixo"", diz líder do MDB no Senado "
249,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/16/projeto-do-pt-nao-e-o-meu-diz-ciro-gomes.htm,Congresso em Foco
250,https://www3.uol.com.br/uolmais/2018/04/16/gleisi-le-carta-de-lula-continuo-acreditando-na-justica.htm," Gleisi lê carta de Lula: ""Continuo acreditando na Justiça"" "
251,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/16/gleisi-le-carta-de-lula-para-militancia-continuo-acreditando-na-justica.htm,UOL Notícias
252,https://gesneroliveira.blogosfera.uol.com.br/2018/04/16/candidatos-reformistas-ainda-nao-decolaram/ ," Gleisi lê carta de Lula para militância: ""continuo acreditando na Justiça"" "
253,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/16/sd-oficializa-aldo-como-nome-a-presidencia-com-promessa-de-pacificar-esquerda-e-direita.htm,UOL Notícias - Política
254,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/16/com-decisao-de-juiza-lula-nao-deixara-sede-da-pf-antes-de-maio.htm," Gesner Oliveira: Candidatos que apoiam reformas, como a da Previdência, ainda não decolaram "
255,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/16/marco-aurelio-sera-o-relator-da-denuncia-que-acusa-jair-bolsonaro-de-racismo.htm,UOL Economia
256,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/16/pre-candidatos-a-presidencia-se-reunem-com-prefeitos-em-8-de-maio.htm," SD oficializa Aldo como nome à Presidência com promessa de ""pacificar esquerda e direita"" "
257,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/16/embargos-dos-embargos-mostram-inconformismo-da-defesa-de-lula-diz-mpf.htm,UOL Notícias - Política
258,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/16/juiza-autoriza-senadores-a-visitarem-lula-na-prisao.htm," Apesar dos pedidos, Lula deve ficar preso na PF de Curitiba ao menos até maio "
259,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/16/acampamento-pro-lula-perto-da-pf-sera-desmontado-ida-para-parque-e-estudada.htm,UOL Notícias - Política
260,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/16/marcio-franca-diz-em-entrevista-que-8-das-intencoes-e-um-excelente-comeco.htm, Marco Aurélio será relator no STF de denúncia por racismo contra Bolsonaro 
261,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/16/defesa-de-lula-pede-a-juiza-para-que-gleisi-visite-lula-na-prisao-em-curitiba.htm,Estadão Conteúdo - Política
262,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909553&t=marcio-franca-classifica-posicao-em-pesquisa-como-excelente, Pré-candidatos à Presidência se reúnem com prefeitos em 8 de maio 
263,http://congressoemfoco.uol.com.br/noticias/rejeicao-a-doria-dispara-mas-tucano-lidera-disputa-ao-governo-de-sao-paulo/,UOL Notícias - Política
264,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909522&t=datafolha-com-29-doria-lidera-disputa-pelo-governo-de-sp," Embargos dos embargos mostram ""inconformismo da defesa"" de Lula, diz MPF "
265,http://congressoemfoco.uol.com.br/opiniao/colunistas/%e2%80%9cfake-news%e2%80%9d-qualquer-coisa-e-melhor-do-que-diabo-de-nada/,UOL Notícias - Política
266,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/16/eleicao-ao-senado-deve-rebaixar-disputa-presidencial-e-ter-duelo-de-suplicys.htm, Juíza autoriza senadores a vistoriar condições de prisão de Lula 
267,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/16/presidentes-eleitos-desde-1989-tinham-ao-menos-17-das-intencoes-de-voto-em-abril.htm,UOL Notícias - Política
268,https://www1.folha.uol.com.br/poder/2018/04/doria-atinge-a-maior-reprovacao-ao-sair-da-prefeitura-de-sp.shtml, Acampamento pró-Lula perto da PF será desmontado; novo local será escolhido até terça 
269,https://www1.folha.uol.com.br/poder/2018/04/apenas-9-sabem-quem-e-o-governador-de-sao-paulo.shtml,UOL Notícias - Política
270,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/15/bolsonaro-critica-datafolha-e-diz-que-lidera-apesar-das-pancadas-que-recebe.htm," Márcio França diz, em entrevista, que 8% das intenções é um 'excelente começo' "
271,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909502&t=nao-sou-bandido-a-exemplo-do-lula-diz-bolsonaro-apos-denuncia,Estadão Conteúdo - Política
272,https://www1.folha.uol.com.br/poder/2018/04/datafolha-mostra-potencial-de-barbosa-para-psb-e-indefinicao-para-tucanos.shtml, Defesa pede autorização para que Gleisi visite Lula na prisão em Curitiba 
273,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/para-boulos-datafolha-indica-que-eleicoes-deste-ano-sao-as-mais-imprevisiveis.htm,UOL Notícias - Política
274,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/15/tranquilidade-dentro-do-esperado-e-nao-tem-volta-veja-a-reacao-de-politicos-ao-datafolha.htm, Márcio França classifica posição em pesquisa como 'excelente' 
275,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/flavio-rocha-aposta-em-eleitores-indecisos-para-chegar-ao-2-turno.htm,Band
276,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/com-1-meirelles-diz-que-datafolha-veio-dentro-do-esperado.htm," Rejeição a Doria dispara, mas tucano lidera disputa ao governo de São Paulo "
277,https://www1.folha.uol.com.br/poder/2018/04/alckmin-fica-empatado-com-bolsonaro-e-marina-em-sao-paulo.shtml,Congresso em Foco
278,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/sem-tempo-de-tv-bolsonaro-e-marina-devem-perder-forca-diz-analista.htm," Datafolha: Com 29%, Doria lidera disputa pelo governo de SP "
279,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/para-alckmin-decisao-do-eleitor-vira-a-partir-de-agosto.htm,Band
280,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/marina-silva-diz-estar-preocupada-com-risco-de-extrema-polarizacao.htm," Marina diz que pesquisa é ""momento"" e que está preocupada com ""risco de extrema polarização"" "
281,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/maia-nao-ve-surpresa-em-datafolha-e-diz-que-indefinicao-aumenta-sem-lula.htm,Estadão Conteúdo - Política
282,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/barbosa-teve-desempenho-aquem-do-potencial-diz-presidente-do-psb-sobre-pesquisa.htm, Maia não vê surpresa em Datafolha e diz que indefinição aumenta sem Lula 
283,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/15/apoio-de-temer-e-toxico-e-afasta-86-dos-eleitores-aponta-datafolha.htm,Estadão Conteúdo - Política
284,https://economia.uol.com.br/noticias/estadao-conteudo/2018/04/15/a-velha-politica-morreu-em-praca-publica.htm," Barbosa teve desempenho aquém do potencial, diz presidente do PSB sobre pesquisa "
285,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909471&t=pt-reforca-que-lula-sera-candidato-aconteca-o-que-acontecer,Estadão Conteúdo - Política
286,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/imaginavamos-uma-queda-de-bolsonaro-na-pesquisa-diz-presidente-do-pdt.htm, Datafolha: Temer tem pior índice entre candidatos à reeleição e seu apoio afastaria 86% dos eleitores 
287,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909459&t=clima-de-campanha-eleitoral-ainda-nao-comecou-no-pais-diz-colunista,UOL Notícias - Política
288,https://www1.folha.uol.com.br/ilustrissima/2018/04/pessimista-com-judiciario-lula-planejou-todos-os-passos-de-sua-prisao.shtml, 'A velha política morreu em praça pública' 
289,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909458&t=eleitores-acreditam-que-lula-nao-sera-candidato-diz-colunista,Estadão Conteúdo
290,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/pt-critica-datafolha-e-reforca-que-lula-sera-candidato-aconteca-o-que-acontecer.htm, PT reforça que Lula será candidato aconteça o que acontecer 
291,http://congressoemfoco.uol.com.br/noticias/eleicao-muda-mapa-do-poder-psb-cresce-nos-estados-psdb-encolhe-e-pt-perde-sua-unica-capital/,Band
292,https://www1.folha.uol.com.br/poder/2018/04/eleitor-de-baixa-renda-e-petistas-reduzem-crenca-em-candidatura-de-lula.shtml," Presidente do PDT celebra índice de Ciro no Datafolha, mas admite preocupação com Bolsonaro "
293,https://www1.folha.uol.com.br/poder/2018/04/maioria-ve-como-justa-prisao-de-ex-presidente.shtml,Estadão Conteúdo - Política
294,http://painel.blogfolha.uol.com.br/?p=21971," Clima de campanha eleitoral ainda não começou no país, diz colunista "
295,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909451&t=pesquisa-mostra-indice-elevado-de-votos-brancos-ou-nulos,Band
296,http://painel.blogfolha.uol.com.br/?p=21967," Pessimista com Judiciário, Lula planejou todos os passos de sua prisão "
297,https://www1.folha.uol.com.br/poder/2018/04/ciro-e-marina-herdam-votos-de-lula-mas-perdem-para-indecisos.shtml," Eleitores acreditam que Lula não será candidato, diz colunista "
298,https://www1.folha.uol.com.br/poder/2018/04/prisao-enfraquece-lula-e-poe-marina-perto-de-bolsonaro-diz-datafolha.shtml,Band
299,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/manuela-davila-comemora-resultado-do-datafolha-e-convoa-militantes-nas-redes.htm," PT critica Datafolha e reforça que Lula será candidato ""aconteça o que acontecer"" "
300,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/bolsonaro-e-ciro-trazem-instabilidade-afirma-meirelles.htm,Estadão Conteúdo - Política
301,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909438&t=alckmin-aparece-empatado-com-bolsonaro-em-sp-aponta-pesquisa," Eleição muda mapa do poder: PSB cresce nos estados, PSDB encolhe e PT perde sua única capital "
302,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909437&t=datafolha-2-3-dos-eleitores-de-lula-diz-que-votara-em-quem-ele-apoiar,Congresso em Foco
303,http://congressoemfoco.uol.com.br/noticias/maioria-considera-justa-prisao-de-lula-e-nao-acredita-que-ele-concorrera-em-outubro-aponta-datafolha/, Eleitor de baixa renda e petistas reduzem crença em candidatura de Lula 
304,https://noticias.uol.com.br/ultimas-noticias/deutschewelle/2018/04/15/quem-vai-ficar-com-o-espolio-eleitoral-de-lula.htm,Folha.com - Brasil
305,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/datafolha-pesquisa-espontanea-mostra-indice-elevado-de-votos-brancos-ou-nulos--.htm, Datafolha: Maioria vê como justa prisão do ex-presidente Lula 
306,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/datafolha-23-dos-eleitores-de-lula-diz-que-votara-em-quem-ele-apoiar.htm,Folha.com - Brasil
307,http://congressoemfoco.uol.com.br/noticias/preso-lula-perde-apoio-mas-ainda-lidera-sem-ele-marina-empata-com-bolsonaro-aponta-datafolha/," PSDB perdeu terreno para outros nomes no Sul e no Sudeste, mostra Datafolha "
308,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/sem-regra-pre-campanha-vira-vale-tudo-eleitoral.htm,Folha.com - Brasil
309,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/15/escamotear-a-realidade-e-tatica-dos-condenados-diz-alvaro-dias-sobre-prisao-de-lula.htm, Pesquisa mostra índice elevado de votos brancos ou nulos 
