,Unnamed: 0.1,image,imagem,links,noticia,titulos,estacoes,categorias
28,0.0,0,,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000916497&t=eleitores-do-tocantins-e-de-20-municipios-do-pais-voltam-as-urnas-,0, Pré-candidato Wilson Witzel defende o fim da Secretaria de Segurança do Rio ,set(),set()
29,0.0,jair-bolsonaro-1521141158362_v2_300x200.jpg,,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/06/03/bolsonaro-prepara-promessa-de-manter-bolsa-familia-com-auditoria.htm,"Ricardo Borges/Folhapress<p> Preocupado em não perder votos entre eleitores de menor renda, o pré-candidato à Presidência Jair Bolsonaro (PSL) prepara uma ""carta de princípios"" na qual se comprometerá em manter o Bolsa Família, com mais auditorias, entre outras promessas. A estratégia do documento é formalizar compromissos do pré-candidato na área social, na qual incluirá também uma reforma da Previdência ""devagar"".<p> A carta de princípios do capitão da reserva do Exército mira a disputa por votos com Marina Silva (Rede) - a concorrente considerada mais difícil de bater -, e Ciro Gomes (PDT), ambos bem avaliados entre famílias de baixa renda. ""Lula está fora de combate"", destacou Bolsonaro. ""Eu vou fazer a minha parte.""<p> A elaboração da carta ocorre em paralelo a conversas do economista Paulo Guedes, conselheiro do pré-candidato, com empresários e banqueiros para apresentar Bolsonaro. ""Tenho aprendido com ele (Paulo) e ele tem aprendido comigo, que conheço a política: 'Paulo, isso não passa na Câmara'"", disse o pré-candidato sobre as conversas com o economista. ""A minha reforma da Previdência, por exemplo, é por partes. Duvido que não votem uma primeira leva (de medidas). Vai (se for) devagar.""<p> A preocupação da campanha de Bolsonaro é com eventual difusão de que um governo do pré-candidato do PSL poderá acabar com o Bolsa Família.<p> Criado há 14 anos pelo então presidente Luiz Inácio Lula da Silva, o programa atende 13,9 milhões de famílias, que recebem em média R$ 178,46 por mês. A carta de princípios defenderá a análise de ações ""pragmáticas"" em saúde, emprego e educação para complementar a política de redução da pobreza.<p> Há preocupação também com o eleitorado feminino. Pesquisa Datafolha de janeiro mostrou, ainda num cenário com Lula candidato, que Marina vence Bolsonaro nos eleitorados feminino (20% a 11%), mais pobre (19% a 11%) e menos escolarizado (17% a 9%). No Nordeste, reduto principal do eleitor do petista, Bolsonaro teve 9%, índice inferior tanto ao de Marina (16%) quanto ao de Ciro (15%). O Nordeste é a região apontada em pesquisas internas do grupo de Bolsonaro como área das mulheres mais refratárias ao pré-candidato. As informações são do jornal ",do UOL,set(),"{'rede', 'psl', 'pdt'}"
30,0.0,1out2016---sede-do-tre-tribunal-regional-eleitoral-tem-modelo-da-urna-eletronica-que-sera-utilizada-nas-eleicoes-municipais-equipamento-e-composto-por-dois-terminais-o-do-eleitor-esq-e-1475344927955_300x200.jpg,,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/06/03/em-meio-a-crise-politica-tocantins-vai-as-urnas-neste-domingo.htm,"Dario Oliveira/Estadão Conteúdo<p>Eleitores e eleitoras de Tocantins e 20 municípios vão às urnas neste domingo<p> Em meio a uma crise política, os eleitores e eleitoras de Tocantins irão às urnas neste domingo (3), a partir das 8h (horário de Brasília), para escolher o novo governador ou governadora do estado. A eleição foi convocada pelo TSE (Tribunal Superior Eleitoral) depois que o ex-governador <p> A crise política vivenciada no país ganhou contornos ainda mais dramáticos em Tocantins quando Marcelo Miranda foi cassado pelo TSE por abuso do poder político e econômico e arrecadação e gastos ilícitos de recursos. Ele nega seu envolvimento nos crimes eleitorais. Esta foi a segunda vez que Marcelo Miranda teve o mandato de governador de Tocantins cassado.<p> O TSE determinou a realização de novas eleições porque, quando Miranda foi cassado, faltava menos da metade do tempo para a conclusão do mandato. <p> Desde que Miranda foi cassado em março, Tocantins vem sendo governado pelo presidente da Assembleia Legislativa, Mauro Carlesse (PHS), um dos candidatos nestas eleições. Além dele, outros seis candidatos e candidatas disputam o cargo, entre eles está a senadora Kátia Abreu (PDT) e o juiz aposentado Márlon Reis (Rede).<p> Kátia Abreu ficou conhecida como uma das principais defensoras do agronegócio no Congresso Nacional. Durante o último governo da ex-presidente Dilma Rousseff (PT), ela ocupou o ministério da Agricultura e se transformou em uma das suas principais apoiadoras durante o processo de impeachment, em 2016.<p> ", Marun reage a Meirelles e diz que ex-ministro não tem voto ,"{'to', 'df'}","{'pt', 'rede', 'phs', 'pdt'}"
31,0.0,2mar2018---governador-do-estado-geraldo-alckmin-psdbe-e-o-prefeito-de-sao-paulo-joao-doria-psdb-inauguram-nesta-sexta-feira-02-a-estacao-eucaliptos-da-linha-5-lilas-do-metro-na-zona-sul-da-1520016637866_300x200.jpg,,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/06/01/sugestao-de-doria-sobre-alianca-alckmin-rocha-desagrada-ao-psdb.htm,"Luiz Cláudio Barbosa/ Estadão Conteúdo<p>Declaração de Doria irritou aliados de Alckmin<p> Após atrair o apoio de Flávio Rocha, presidenciável do PRB, para sua pré-campanha ao governo de São Paulo, o ex-prefeito da capital João Doria (PSDB) <p> A declaração irritou aliados do ex-governador, já que Doria, mais uma vez, teria se precipitado. Segundo aliados de Alckmin, há uma aproximação entre PSDB e PRB em curso, mas sem nenhum acordo nem garantia de formação de chapa.<p> ""Nós temos de continuar conversando, evoluindo e crescendo nessa relação. Flávio é do bem, Geraldo é do bem. Temos de reunir pessoas do bem para defender o Brasil"", afirmou Doria. Para o tucano, a aliança seria benéfica para o que ele considera uma ""união"" do centro contra as pré-candidaturas de Jair Bolsonaro (PSL) e Ciro Gomes (PDT).<p> Na semana passada, Alckmin conversou com o presidente nacional do PRB, Marcos Pereira. Dias depois, o partido declarou apoio oficial à pré-candidatura de Doria ao governo de São Paulo. A aproximação é almejada, mas, segundo o secretário-geral do PSDB, deputado federal Marcus Pestana, qualquer discussão sobre composição de chapa neste momento é ""balão de ensaio"".<p> ""Só a partir de quarta-feira vamos começar a conversar com todos os pré-candidatos sobre a possibilidade de formar um bloco único do centro. Isso pode acontecer antes das convenções, durante o processo eleitoral ou no segundo turno. O perigo, porém, é a terceira opção não chegar ao segundo turno.""<p> Pestana tenta unificar as candidaturas do centro já no primeiro turno, em uma frente batizada de ""polo democrático"". De acordo com o deputado, será lançado na próxima terça-feira, 5, em evento na Câmara dos Deputados, o manifesto do polo democrático, que foi assinado, entre outros, pelo ex-presidente Fernando Henrique Cardoso e pelo chanceler Aloysio Nunes Ferreira.<p> Sobre a articulação entre Doria e Rocha, Pestana disse que o ex-prefeito vê o processo sob a ótica de São Paulo e que a aproximação depende de uma articulação mais ampla.", Pré-candidatos não detalham plano de reforma tributária ,{'sp'},"{'psdb', 'psl', 'prb', 'pdt'}"
32,0.0,mulheres-vestidas-com-camisetas-de-cunho-politico-sao-impedidas-de-entrar-em-base-militar-1527801249685_300x200.jpg,,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/06/01/regra-eleitoral-barrou-mulheres-com-camisetas-de-lula-em-forte-no-rio.htm,"Reprodução<p>Mulheres vestidas com camisetas de cunho político são impedidas de entrar em base militar<p> Três advogadas foram impedidas no último domingo (27) de entrar em uma cafeteria localizada no interior do Forte de Copacabana, uma base do Exército na zona sul carioca que possui área cedida a restaurantes privados. Os agentes alegaram que elas promoviam manifestação política em ambiente militar --<p> O <p> As mulheres alegaram que o impedimento violava o direito delas de ir e vir, garantido pela Constituição Federal, e pediram aos agentes a apresentação da regra a respeito, mas, segundo elas, permaneceram em silêncio.<p> Segundo o Exército, a norma que impede propaganda política nos quartéis se baseia na legislação eleitoral, na Constituição e no fato de a força armada ser uma instituição de estado apolítica e desvinculada de relação político partidária.<p> A instituição afirmou que os militares no local entenderam que as camisetas aludiam ao partido político de Lula e teriam argumentado que a mensagem poderia sugerir eventual insurgência contra ato do Poder Judiciário.<p> Lula está preso desde 7 de abril na Superintendência da Polícia Federal do Paraná, em Curitiba, cumprindo pena de 12 anos e um mês de reclusão no âmbito da Operação Lava Jato após ser condenado em segunda instância pelos crimes de corrupção e lavagem de dinheiro.<p> De acordo com o Exército, a medida de impedir a entrada no forte foi tomada porque a região onde os restaurantes estão localizados é uma base militar em plena atividade.<p> Ao <p> ""Estávamos na praia e fomos para a Confeitaria Colombo que existe ali no forte. Quando chegamos lá, primeiro, um sargento nos disse que as camisetas eram manifestação política. Depois, um homem que frequentava o local tumultuou ao começar a implicar com a camiseta e a mensagem dela e dizer que não podíamos entrar ali. Então chamaram o oficial de dia e ele nos disse dessa regra, mas não nos mostrou nada sobre isso"", afirmou ela, que é especialista em direito público.<p> ""Dissemos a eles que, como deram acesso ao público, inclusive com comércio ali dentro, não tinham como aplicar uma regra militar daquela maneira. Mesmo porque, estávamos com uma camiseta com mensagem, e, não, pedindo voto ou panfletando"", justificou Giselle.<p> Em seguida, relatou a advogada, a entrada teria sido liberada após pagarem o ingresso que permite acesso ao quartel. Questionado sobre a entrada, o Exército disse não confirmar o acesso das mulheres ao forte. As advogadas divulgaram fotografia com as camisetas dentro da instalação militar.<p> Para Giselle, que é filiada ao PT, a situação gerou constrangimento. ""Eu nunca esconderia minha posição político-partidária, o que não retira de mim o respeito à Constituição e às leis do país. Ao contrário: os que hoje violam a Constituição são aqueles que se dizem apartidários"", criticou. ""Pessoas que hoje defendem o arbítrio não têm noção de que isso ainda vai se virar contra elas"", completou.<p> Duas das envolvidas participam do movimento feminista PartidA e as três integram a organização não governamental recém-fundada Associação Brasileira de Juristas pela Democracia e a organização Rede Nacional de Advogados e Advogadas Populares.<p> O Forte de Copacabana é uma base militar que foi usada no século passado para a defesa costeira do Rio de Janeiro. Parte dela foi transformada em museu, mas a instalação ainda opera como quartel. Porém, os militares que guardam a instalação não usam armas de forma ostensiva. Algumas das salas da base foram cedidas pelo Exército para a operação de cafés e de uma confeitaria privados. O acesso a elas ocorre mediante pagamento de ingresso.<p> Para Marcelo Figueiredo, professor de Direito Constitucional da PUC-SP (Pontifícia Universidade Católica), as Forças Armadas podem ter regras próprias, mas não podem se sobrepor aos direitos assegurados a todos os cidadãos pela Constituição.<p> ""Se um civil for autorizado a entrar numa instalação militar, ele não está sujeito à mesma legislação imposta aos militares. O civil não pode perder a condição de seus direitos"", afirmou.<p> Figueiredo diz que barrar a entrada de uma mulher, vestida com uma camiseta com referência partidária, é coibir a liberdade de expressão assegurada pela Constituição.<p> Já Eduardo Damian, presidente da Comissão de Direito Eleitoral da OAB-RJ (Ordem dos Advogados do Brasil), disse que a lei eleitoral proíbe propaganda eleitoral --como uso de camisetas e distribuição de santinhos e adesivos-- em prédios públicos (exceto em casos específicos, como órgãos do Legislativo).<p> ""O Exército ou qualquer órgão público pode impedir propaganda eleitoral nas suas dependências de acordo com a legislação eleitoral. Isso não é impedir a liberdade de expressão"", disse.<p> Segundo ele, essa legislação tem o objetivo de ""evitar que as autoridades e os detentores de poder usem esse poder para promover determinado candidato"". Essa não é a situação relatada pelas mulheres, ""mas a lei não pode ser diferente para cada situação, ela vale para todos"", disse.<p> Na avaliação de Rubens Beçak, professor constitucionalista da USP (Universidade de São Paulo), houve um excesso por parte dos militares no caso do Forte de Copacabana. ""De fato existe uma maneira de ver dos militares, uma maneira deles zelarem pelo espaço militar, mas nada pode depor contra um tratamento isonômico"", analisa.<p> O ato de usar uma camisa de qualquer candidato não afetaria a ordem dentro do ambiente militar, afirmou Beçak. ""Todos são iguais perante a lei, e têm direito a tratamento isonômico na sua liberdade de expressão. Vestir uma camisa é bem diferente do que a pessoa fazer uma discurso pró-Lula dentro do ambiente militar"", disse.<p> Já o especialista em direito militar Dircêo Torrecillas Ramos, professor livre-docente da USP e membro da Academia Paulista de Letras Jurídicas, afirmou que o Exército segue legislações específicas e pode impedir manifestações políticas, mesmo veladas, dentro de suas instalações. ""Isso não fere a liberdade constitucional.""<p> ""Fazer campanha dentro de um quartel é semelhante a você querer entrar, por exemplo, em uma indústria para fazer campanha em horário de expediente"", disse ele.<p> A mesma regra adotada pelo Exército para negar a entrada das três mulheres no Forte de Copacabana visa evitar que candidatos às eleições de 2018 façam campanha eleitoral em instalações militares.<p> As regras específicas sobre o tema são estabelecidas em todos os anos eleitorais pela Alto Comando do Exército com base em legislação vigente e valem para todos, candidatos ou não, segundo o Exército.<p> O <p> Em paralelo à norma, a instituição está fazendo uma campanha interna de mídia para desvincular a imagem e as pautas defendidas do Exército das campanhas eleitorais de candidatos militares ou não militares.",Estadão Conteúdo - Política,"{'pr', 'rj', 'sp'}","{'rede', 'pt'}"
33,0.0,abgail-pereira-e-pre-candidata-do-pc-do-b-ao-governo-do-rio-grande-do-sul-1527817733594_300x200.jpg,,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/31/pre-candidata-do-pc-do-b-ao-governo-do-rs-critica-ajuste-fiscal-no-estado.htm,"SBT<p>Abgail Pereira é pré-candidata do PC do B ao governo do Rio Grande do Sul<p> Abgail Pereira, 57 anos, a primeira mulher anunciada como pré-candidata ao governo do Rio Grande do Sul para a eleição deste ano, criticou a política de cortes de gastos da gestão do governador Jose Ivo Sartori (PMDB). As declarações foram dadas em entrevista nesta quinta-feira (31) no programa SBT Rio Grande.<p> O PCdoB apresentou o nome de Abgail no final do ano passado. Ela foi secretária do Turismo no governo de Tarso Genro (PT).<p> ""Já é o quarto ano desse governo e nós só ouvimos durante todo tempo a palavra 'corte'. Cortou serviços, salários... só corte e corte e não ouvimos nada de como arrecadar, como desenvolver o nosso Estado"", afirmou Abigail.<p> Segundo a pré-candidata, para o Rio Grande do Sul crescer é necessário apostar no setor produtivo. Sobre a política num panorama nacional, Abigail Pereira afirmou que o governo Temer não teria compromisso com o povo brasileiro.<p> ""A política desse governo hoje é servir aos acionistas, aos estrangeiros e não a nossa população""."," MDB, PT, PSDB e PP perderam 17% no total de filiados desde 2002 ",{'rs'},"{'pcdob', 'pt'}"
34,0.0,0,,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000916278&t=lula-tem-condicoes-de-participar-das-eleicoes-e-ser-eleito-diz-dilma,0,Congresso em Foco,set(),set()
35,0.0,0,,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000916268&t=bolsonaro-diz-que-ja-mandou-cartinha-de-amor-para-malta-ser-seu-vice,0, Defesa de Lula aposta em comitê da ONU para constranger TSE ,set(),set()
36,0.0,partido-dos-trabalhadores-defendeu-a-campanha-do-ex-presidente-luiz-inacio-lula-da-silva-ao-palacio-do-planalto-1527284771036_v2_300x200.jpg,,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/31/lula-tem-condicoes-de-participar-das-eleicoes-e-ser-eleito-diz-dilma.htm,"Foto: JC Imagem<p>O ex-presidente Lula<p> A ex-presidente Dilma Rousseff afirmou nesta quinta-feira (31) que também o ex-presidente Luiz Inácio Lula da Silva está apto a fazer parte da corrida pela Presidência neste ano, como candidato do PT.<p> ""Temos certeza de que ele tem condições de participar das eleições e ser eleito"", disse a jornalistas após visita a Lula, que está preso na sede da Polícia Federal em Curitiba (PR) desde o mês passado.<p> Dilma relata que encontrou o petista em ""estado de indignação"" por ter a ciência de foi condenado sem provas concretas. ""A cada dia fica mais claro que ele é um preso político inocente, porque acusam o presidente de um apartamento que é de outrem"", afirmou.<p> ""Esta é a única candidatura capaz de barrar o golpe"", acrescentou Dilma em referência ao processo de impeachment que a tirou da presidência e deu lugar a seu vice, Michel Temer. Ela também citou que as pesquisas de intenção de voto realizadas até o momento comprovam a capacidade de reeleição de Lula.<p> Questionada sobre sua eventual candidatura a uma cadeira no Senado, Dilma declarou que ainda está avaliando, pois observa esta questão como parte de processo mais extenso, envolvendo a estratégia do partido.",Folha.com - Brasil,{'pr'},{'pt'}
37,0.0,0,,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/31/marcio-franca-flavio-rocha-tem-muito-a-ver-com-doria-os-2-sao-ricos.htm,0, Carlesse (PHS) e Vicentinho (PR) vão para 2º turno no TO ,set(),set()
38,0.0,31mai2018---o-pre-candidato-a-presidencia-o-deputado-federal-jair-bolsonaro-psl-rj-participa-da-26-marcha-para-jesus-em-sao-paulo-1527802764477_300x200.jpg,,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/31/bolsonaro-eu-nunca-defendi-uma-intervencao-militar-o-caminho-e-o-voto.htm,"Edson Lopes Jr./UOL<p>O pré-candidato à Presidência, o deputado federal Jair Bolsonaro (PSL-RJ), participa da 26° Marcha para Jesus em São Paulo<p> O pré-candidato à Presidência da República do PSL, o deputado federal pelo Rio de Janeiro Jair Bolsonaro, negou nesta quinta-feira (31) defender uma intervenção militar. ""Eu nunca defendi intervenção militar nenhuma, nunca disse isso. Se um dia se um militar chegar ao poder, será através do voto. É essa minha posição"", afirmou à imprensa na Marcha para Jesus em São Paulo.<p> A afirmação foi em resposta a um jornalista que perguntou o que ele achava das pessoas que pediam intervenção militar em meio à greve dos caminhoneiros que parou o Brasil nesta semana e na passada. <p> Ele disse que não é porque defende o regime militar que já governou o país de 1964 a 1985 que gostaria de uma intervenção agora, e que as pessoas confundem as coisas. Bolsonaro disse também não ser homofóbico. Segundo o presidenciável, a posição dele é deturpada pela imprensa. ""Por exemplo, eu não sou homofóbico, não tenho nada contra os gays"", afirmou.<p> Recebido no palco da Marcha pelo apóstolo Estevam Hernandes, líder da igreja Renascer, o pré-candidato não falou de política, greve ou eleições para o público de fiéis. ""Hoje eu estou aqui mais para ouvir do que falar"", disse ao lado senador evangélico Magno Malta (PR-ES).<p> ""O Brasil acima de tudo, e Deus acima de todos"", afirmou ao encerrar sua fala, depois de pedir bênçãos de Deus a todo mundo que o ouvia.<p> Bolsonaro foi muito aplaudido, mas também ouviu vaias vindas da multidão. Após a rápida fala, ele acompanhou algumas músicas dos shows que iriam ocorrer até às 22h na Praça Heróis da FEB, na zona norte da capital paulista.<p> Aos jornalistas que o aguardavam no palco, ele reafirmou que trabalha para trazer o senador Magno Malta como vice em sua chapa. ""Ele é o vice dos meus sonhos, já o convidei várias vezes, mas quem tem que decidir é ele"", afirmou. Ao lado, o senador não negou categoricamente a possibilidade, mas disse que é candidato ao Senado e não pensava integrar a chapa neste momento.<p> ""Eu sou muito próximo à bancada evangélica na Câmara, confesso que isso pesa sim"", disse o deputado ao afirmar que o fato de Malta ser evangélico pesava para ser um bom nome para a chapa presidencial.<p> Além de Bolsonaro, o único presidenciável que compareceu na Marcha para Jesus deste ano foi Flávio Rocha, do PRB. Eles não se encontraram.<p> Enquanto Bolsonaro apareceu no evento pela tarde, no palco montado na Praça Heróis da FEB, Rocha subiu no trio elétrico que saiu do Centro com lideranças religiosas em direção à praça logo no início da Marcha, pela manhã. Ele estava acompanhado do pré-candidato do PSDB ao governo do estado, João Dória, e do prefeito tucano Bruno Covas. No trio elétrico, Doria defendeu um ""palanque pelo Brasil"".<p> ""O ponto único é de defesa do Brasil, do crescimento do Brasil nem à esquerda nem à direita. É um palanque do Brasil. Não é um palanque do PSDB, nem um palanque do PRB"", disse o tucano durante a Marcha.<p> Mesmo com Geraldo Alckmin (PSDB) como pré-candidato ao Planalto pelo seu partido, Doria anunciou na quarta (30) que subiria no palanque de Flávio Rocha em nome de uma união do centro nas eleições presidenciais. O objetivo, disse Doria, é evitar uma vitória de Bolsonaro ou de Ciro Gomes (PDT) na disputa. <p> Depois, na descida do trio, questionado se o Flavio Rocha devia ser vice na chapa Alckmin, Doria foi evasivo, mas deu a entender que sim.  Afirmou que defende uma aliança nacional com o partido de Rocha. Pelo segundo ano consecutivo, Alckmin não compareceu na Marcha para Jesus.<p> Por volta das 16h30, o governador de São Paulo, Márcio França (PSB) foi recebido com orações no palco principal do evento.<p> ""Que ele seja eleito nosso governador"", clamou o apóstolo Augusto, uma das lideranças religiosas que estava no palco com o governador e puxava a reza.<p> Enquanto isso, França ficou ajoelhado no palco com as mãos para o alto e recebeu a benção de diversos pastores. Ao final da oração, o público aplaudiu muito.<p> O governador falou brevemente com o público, e não tocou no assunto eleições. ""Louvei muito a Deus para que vocês pudessem fazer essa Marcha tão bonita. Parabéns e fiquem com Deus"", afirmou o governador antes de ir embora.<p> Na chegada, França disse que havia no estado de SP dois pontos de contração de grevistas nas rodovias, e que até o início da noite também já seriam dispersados. Ele evitou criticar os grevistas.<p> A Marcha para Jesus reúne igrejas evangélicas de todo o Brasil e até de outras partes do mundo. De acordo com a organização, mais de 2 milhões de pessoas passaram pela Marcha para Jesus neste ano. A PM não divulgou uma estimativa de público até o início da noite. Até às 22h, a Marcha ainda receberia a pregação de diversos pastores famosos e shows de música gospel. <p> Todo ano dezenas de igrejas evangélicas participam do evento, que reúne pastores, fiéis, artistas e políticos. Onze trios elétricos animaram os fiéis durante a Marcha. Ao todo, dez ambulâncias, 200 brigadistas, quatro postos médicos e mais de 3.000 voluntários trabalharam no evento.<p> Para que não haja problemas, a CET (Companhia de Engenharia de Tráfego), com apoio da PM (Polícia Militar), monitora o percurso desde 23h de quarta-feira (30). Interdições devem ocorrer até 1h de amanhã (1º) nas intermediações do evento.<p> As avenidas Tiradentes e Santos Dumont estão interditadas nos dois sentidos. Como alternativas sugeridas pela CET para quem sair da zona norte no período estão as avenidas Cruzeiro do Sul, do Estado, Senador Queiróz e Prestes Maia.<p> Para quem for usar transporte público neste feriado, o metrô funciona normalmente. A SPTrans informou que, às 9h, as empresas de ônibus municipais conseguiram circular com 81% da frota programada. A programação de operação para o feriado é de 40% do total da frota do sistema municipal de transporte.<p> Para quem for ao evento, a CET informou que os desembarques de fretados deverão ser realizado nas ruas 25 de Janeiro, Mauá e Florêncio de Abreu. O estacionamento para os ônibus fretados estará disponível no terreno da Aeronáutica, na avenida Olavo Fontoura.<p> Devido ao reflexo da greve dos caminhoneiros, as empresas ficaram autorizadas a operarem as linhas noturnas sob sua responsabilidade com 50% da frota, equivalendo a intervalos dobrados.<p> A prefeitura informou que o reabastecimento de combustível das operadoras do sistema municipal de transporte segue sendo normalizado. ""A Prefeitura adquiriu combustível que garante a circulação da frota até a próxima segunda-feira (4). O governo municipal trabalha para adquirir mais diesel de forma a garantir a operação do transporte municipal até a situação do abastecimento de combustível se normalizar"", informou, em nota.",Band,"{'pr', 'sp', 'rj', 'es'}","{'pdt', 'psb', 'psdb', 'psl', 'prb'}"
39,0.0,partido-dos-trabalhadores-defendeu-a-campanha-do-ex-presidente-luiz-inacio-lula-da-silva-ao-palacio-do-planalto-1527284771036_v2_300x200.jpg,,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/31/lula-tem-condicoes-de-participar-das-eleicoes-e-ser-eleito-diz-dilma.htm,"Foto: JC Imagem<p>O ex-presidente Lula<p> A ex-presidente Dilma Rousseff afirmou nesta quinta-feira (31) que também o ex-presidente Luiz Inácio Lula da Silva está apto a fazer parte da corrida pela Presidência neste ano, como candidato do PT.<p> ""Temos certeza de que ele tem condições de participar das eleições e ser eleito"", disse a jornalistas após visita a Lula, que está preso na sede da Polícia Federal em Curitiba (PR) desde o mês passado.<p> Dilma relata que encontrou o petista em ""estado de indignação"" por ter a ciência de foi condenado sem provas concretas. ""A cada dia fica mais claro que ele é um preso político inocente, porque acusam o presidente de um apartamento que é de outrem"", afirmou.<p> ""Esta é a única candidatura capaz de barrar o golpe"", acrescentou Dilma em referência ao processo de impeachment que a tirou da presidência e deu lugar a seu vice, Michel Temer. Ela também citou que as pesquisas de intenção de voto realizadas até o momento comprovam a capacidade de reeleição de Lula.<p> Questionada sobre sua eventual candidatura a uma cadeira no Senado, Dilma declarou que ainda está avaliando, pois observa esta questão como parte de processo mais extenso, envolvendo a estratégia do partido."," Lula tem condições de participar das eleições e ser eleito, diz Dilma ",{'pr'},{'pt'}
40,0.0,0,,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/31/marcio-franca-flavio-rocha-tem-muito-a-ver-com-doria-os-2-sao-ricos.htm,0,Estadão Conteúdo - Política,set(),set()
